id,screen_name,name,created_at,statuses_count,followers_count,friends_count,favourites_count,listed_count,verified,default_profile,description,label
37935263,tmj_was_jobs,Washington- DC Jobs,Tue May 05 14:35:49 +0000 2009,410,835,542,0,47,,,Follow this account for geo-targeted Other job tweets in DC Metro. Need help? Tweet us at @CareerArc!,1
37935391,tmj_jax_jobs,TMJ-JAX Jobs,Tue May 05 14:36:30 +0000 2009,150,648,540,0,15,,,"Follow this account for geo-targeted Other job tweets in Jacksonville, FL. Need help? Tweet us at @CareerArc!",1
37935622,tmj_chi_jobs,"Chicago, IL Jobs",Tue May 05 14:37:42 +0000 2009,601,918,545,0,77,,,"Follow this account for geo-targeted Other job tweets in Chicago, IL. Need help? Tweet us at @CareerArc!",1
37935754,tmj_bos_jobs,"Boston, MA Jobs",Tue May 05 14:38:19 +0000 2009,594,889,546,0,69,,,"Follow this account for geo-targeted Other job tweets in Boston, MA. Need help? Tweet us at @CareerArc!",1
37935874,tmj_dfw_jobs,"Dallas, TX Jobs",Tue May 05 14:38:48 +0000 2009,970,1022,541,0,62,,,"Follow this account for geo-targeted Other job tweets in DFW, Texas. Need help? Tweet us at @CareerArc!",1
37935992,tmj_nyc_jobs,NYC Jobs,Tue May 05 14:39:25 +0000 2009,543,1039,541,0,75,,,"Follow this account for geo-targeted Other job tweets in New York, NY. Need help? Tweet us at @CareerArc!",1
37936115,tmj_chh_jobs,TMJ-CHH Jobs,Tue May 05 14:40:02 +0000 2009,197,607,537,0,12,,,"Follow this account for geo-targeted Other job tweets in Columbus, OH. Need help? Tweet us at @CareerArc!",1
37966655,tmj_bal_jobs,TMJ-BAL Jobs,Tue May 05 17:04:44 +0000 2009,239,634,540,0,24,,,"Follow this account for geo-targeted Other job tweets in Baltimore, MD. Need help? Tweet us at @CareerArc!",1
37966812,tmj_mgm_jobs,TMJ-MGM Jobs,Tue May 05 17:05:30 +0000 2009,37,558,537,0,6,,,"Follow this account for geo-targeted Other job tweets in Montgomery, AL. Need help? Tweet us at @CareerArc!",1
37966969,tmj_lax_jobs,Los Angeles Jobs,Tue May 05 17:06:14 +0000 2009,621,850,541,0,57,,,"Follow this account for geo-targeted Other job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",1
37967123,tmj_atl_jobs,"Atlanta, GA Jobs",Tue May 05 17:06:56 +0000 2009,539,1153,567,0,73,,,"Follow this account for geo-targeted Other job tweets in Atlanta, GA. Need help? Tweet us at @CareerArc!",1
37967468,tmj_bhm_jobs,TMJ-BHM Jobs,Tue May 05 17:08:36 +0000 2009,75,753,538,0,23,,,"Follow this account for geo-targeted Other job tweets in Birmingham, AL. Need help? Tweet us at @CareerArc!",1
37967756,tmj_mob_jobs,TMJ-MOB Jobs,Tue May 05 17:09:58 +0000 2009,31,601,536,0,19,,,"Follow this account for geo-targeted Other job tweets in Mobile, AL from TweetMyJobs. Need help? Tweet us at @TweetMyJobs!",1
37967933,tmj_hsv_jobs,TMJ-HSV Jobs,Tue May 05 17:10:49 +0000 2009,61,590,535,0,4,,,"Follow this account for geo-targeted Other job tweets in Huntsville, AL. Need help? Tweet us at @CareerArc!",1
37968904,tmj_gta_jobs,TMJ-GTA Jobs,Tue May 05 17:15:24 +0000 2009,92,709,558,0,33,,,Follow this account for geo-targeted Other job tweets in Toronto. Need help? Tweet us at @CareerArc!,1
37969071,tmj_van_jobs,TMJ-VAN Jobs,Tue May 05 17:16:09 +0000 2009,55,593,531,0,31,,,Follow this account for geo-targeted Other job tweets in Vancouver. Need help? Tweet us at @CareerArc!,1
37969232,tmj_edm_jobs,TMJ-EDM Jobs,Tue May 05 17:16:54 +0000 2009,38,591,532,0,11,,,Follow this account for geo-targeted Other job tweets in Edmonton. Need help? Tweet us at @CareerArc!,1
37981711,tmj_cal_jobs,TMJ-CAL Jobs,Tue May 05 18:14:02 +0000 2009,52,729,533,0,25,,,Follow this account for geo-targeted Other job tweets in Calgary. Need help? Tweet us at @CareerArc!,1
37982951,tmj_tpa_jobs,TMJ-TPA Jobs,Tue May 05 18:19:34 +0000 2009,236,657,534,0,44,,,"Follow this account for geo-targeted Other job tweets in Tampa Bay, FL. Need help? Tweet us at @CareerArc!",1
37983502,tmj_okc_jobs,TMJ-OKC Jobs,Tue May 05 18:21:54 +0000 2009,247,623,537,0,17,,,"Follow this account for geo-targeted Other job tweets in Oklahoma City, OK. Need help? Tweet us at @CareerArc!",1
37983726,tmj_tul_jobs,TMJ-TUL Jobs,Tue May 05 18:22:51 +0000 2009,223,599,538,0,14,,,"Follow this account for geo-targeted Other job tweets in Tulsa, OK. Need help? Tweet us at @CareerArc!",1
37983883,tmj_njn_jobs,TMJ-NJN Jobs,Tue May 05 18:23:33 +0000 2009,291,674,542,0,15,,,Follow this account for geo-targeted Other job tweets in Northern NJ. Need help? Tweet us at @CareerArc!,1
37984029,tmj_njc_jobs,TMJ-NJC Jobs,Tue May 05 18:24:19 +0000 2009,203,658,537,0,13,,,Follow this account for geo-targeted Other job tweets in Central NJ. Need help? Tweet us at @CareerArc!,1
37997913,tmj_nys_jobs,TMJ-NYS Jobs,Tue May 05 19:29:08 +0000 2009,54,575,520,0,5,,,"Follow this account for geo-targeted Other job tweets in Syracuse, NY. Need help? Tweet us at @CareerArc!",1
38020938,tmj_hou_jobs,TMJ-HOU Jobs,Tue May 05 21:09:26 +0000 2009,1228,787,546,0,42,,,"Follow this account for geo-targeted Other job tweets in Houston, TX. Need help? Tweet us at @CareerArc!",1
38021162,tmj_njs_jobs,TMJ-NJS Jobs,Tue May 05 21:10:26 +0000 2009,5,571,535,0,2,,,Follow this account for geo-targeted Other job tweets in Southern NJ. Need help? Tweet us at @CareerArc!,1
38021608,tmj_aus_jobs,TMJ-AUS Jobs,Tue May 05 21:12:26 +0000 2009,448,685,538,0,29,,,"Follow this account for geo-targeted Other job tweets in Austin, TX. Need help? Tweet us at @CareerArc!",1
38021863,tmj_nya_jobs,TMJ-Albany NY Jobs,Tue May 05 21:13:34 +0000 2009,185,734,538,0,16,,,"Follow this account for geo-targeted Other job tweets in Albany, NY. Need help? Tweet us at @CareerArc!",1
38022214,tmj_sea_jobs,"Seattle,WA Jobs",Tue May 05 21:15:06 +0000 2009,336,832,542,0,46,,,"Follow this account for geo-targeted Other job tweets in Seattle, WA. Need help? Tweet us at @CareerArc!",1
38022438,tmj_slc_jobs,TMJ-SLC Jobs,Tue May 05 21:16:04 +0000 2009,159,596,538,0,20,,,"Follow this account for geo-targeted Other job tweets in Salt Lake City, UT. Need help? Tweet us at @CareerArc!",1
38022609,tmj_den_jobs,"Denver, CO Jobs",Tue May 05 21:16:46 +0000 2009,540,933,539,0,47,,,"Follow this account for geo-targeted Other job tweets in Denver, CO. Need help? Tweet us at @CareerArc!",1
38022876,tmj_cle_jobs,TMJ-CLE Jobs,Tue May 05 21:17:46 +0000 2009,241,598,540,0,32,,,"Follow this account for geo-targeted Other job tweets in Cleveland, OH. Need help? Tweet us at @CareerArc!",1
38023145,tmj_msp_jobs,TMJ-MSP Jobs,Tue May 05 21:18:49 +0000 2009,324,686,541,0,40,,,"Follow this account for geo-targeted Other job tweets in St. Paul, MN. Need help? Tweet us at @CareerArc!",1
38023469,tmj_phx_jobs,TMJ-PHX Jobs,Tue May 05 21:20:02 +0000 2009,461,655,540,0,35,,,"Follow this account for geo-targeted Other job tweets in Phoenix, AZ. Need help? Tweet us at @CareerArc!",1
38035912,tmj_phl_jobs,TMJ-PHL Jobs,Tue May 05 22:16:54 +0000 2009,368,650,539,0,31,,,"Follow this account for geo-targeted Other job tweets in Philadelphia, PA. Need help? Tweet us at @CareerArc!",1
38037869,tmj_sat_jobs,TMJ-SAT Jobs,Tue May 05 22:25:57 +0000 2009,256,668,540,0,19,,,"Follow this account for geo-targeted Other job tweets in San Antonio, TX. Need help? Tweet us at @CareerArc!",1
38038152,tmj_san_jobs,TMJ-SAN Jobs,Tue May 05 22:27:18 +0000 2009,245,666,543,0,35,,,"Follow this account for geo-targeted Other job tweets in San Diego, CA. Need help? Tweet us at @CareerArc!",1
38038554,tmj_sjc_jobs,TMJ-SJC Jobs,Tue May 05 22:29:10 +0000 2009,455,716,542,0,62,,,"Follow this account for geo-targeted Other job tweets in San Jose, CA. Need help? Tweet us at @CareerArc!",1
38039576,tmj_dtw_jobs,TMJ-DTW Jobs,Tue May 05 22:34:16 +0000 2009,233,622,537,0,24,,,"Follow this account for geo-targeted Other job tweets in Detroit, MI. Need help? Tweet us at @CareerArc!",1
38039803,tmj_ind_jobs,TMJ-IND Jobs,Tue May 05 22:35:30 +0000 2009,280,632,537,0,28,,,"Follow this account for geo-targeted Other job tweets in Indianapolis, IN. Need help? Tweet us at @CareerArc!",1
38040464,tmj_mem_jobs,TMJ-MEM Jobs,Tue May 05 22:38:56 +0000 2009,118,601,538,0,13,,,"Follow this account for geo-targeted Other job tweets in Memphis, TN. Need help? Tweet us at @CareerArc!",1
38040720,tmj_elp_jobs,TMJ-ELP Jobs,Tue May 05 22:40:11 +0000 2009,81,563,537,0,10,,,"Follow this account for geo-targeted Other job tweets in El Paso, TX. Need help? Tweet us at @CareerArc!",1
38040983,tmj_mke_jobs,TMJ-MKE Jobs,Tue May 05 22:41:28 +0000 2009,228,603,537,0,22,,,"Follow this account for geo-targeted Other job tweets in Milwaukee, WI. Need help? Tweet us at @CareerArc!",1
38041575,tmj_bna_jobs,TMJ-BNA Jobs,Tue May 05 22:44:06 +0000 2009,243,609,538,0,31,,,"Follow this account for geo-targeted Other job tweets in Nashville, TN. Need help? Tweet us at @CareerArc!",1
38052783,tmj_las_jobs,TMJ-LAS Jobs,Tue May 05 23:32:56 +0000 2009,644,633,538,0,49,,,"Follow this account for geo-targeted Other job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",1
38052972,tmj_sdf_jobs,TMJ-SDF Jobs,Tue May 05 23:33:49 +0000 2009,214,578,538,0,15,,,"Follow this account for geo-targeted Other job tweets in Louisville, KY. Need help? Tweet us at @CareerArc!",1
38053186,tmj_pdx_jobs,TMJ-PDX Jobs,Tue May 05 23:34:49 +0000 2009,244,615,536,0,35,,,"Follow this account for geo-targeted Other job tweets in Portland, OR. Need help? Tweet us at @CareerArc!",1
38053417,tmj_tuc_jobs,TMJ-TUC Jobs,Tue May 05 23:35:42 +0000 2009,99,583,538,0,11,,,"Follow this account for geo-targeted Other job tweets in Tucson, AZ. Need help? Tweet us at @CareerArc!",1
38053583,tmj_lon_jobs,TMJ-LON Jobs,Tue May 05 23:36:27 +0000 2009,48,682,564,0,28,,,Follow this account for geo-targeted Other job tweets in London. Need help? Tweet us at @CareerArc!,1
38053860,tmj_cin_jobs,TMJ-CIN Jobs,Tue May 05 23:37:37 +0000 2009,265,612,535,0,22,,,"Follow this account for geo-targeted Other job tweets in Cincinnati, OH. Need help? Tweet us at @CareerArc!",1
38054032,tmj_cae_jobs,TMJ-CAE Jobs,Tue May 05 23:38:23 +0000 2009,106,696,543,0,11,,,"Follow this account for geo-targeted Other job tweets in Columbia, SC. Need help? Tweet us at @CareerArc!",1
38054164,tmj_she_jobs,TMJ-SHE Jobs,Tue May 05 23:38:59 +0000 2009,1,573,549,0,2,,,Follow this account for geo-targeted Other job tweets in Sheffield. Need help? Tweet us at @CareerArc!,1
38054316,tmj_ukb_jobs,TMJ-UKB Jobs,Tue May 05 23:39:41 +0000 2009,1,606,550,0,3,,,"Follow this account for geo-targeted Other job tweets in Birmingham, UK. Need help? Tweet us at @CareerArc!",1
38066727,tmj_ukm_jobs,TMJ-UKM Jobs,Wed May 06 00:36:37 +0000 2009,3,617,545,0,5,,,"Follow this account for geo-targeted Other job tweets in Manchester, UK. Need help? Tweet us at @CareerArc!",1
38067560,tmj_ukn_jobs,TMJ-UKN Jobs,Wed May 06 00:40:21 +0000 2009,2,592,535,0,1,,,"Follow this account for geo-targeted Other job tweets in Newcastle, UK. Need help? Tweet us at @CareerArc!",1
38067675,tmj_uke_jobs,TMJ-UKE Jobs,Wed May 06 00:40:56 +0000 2009,1,586,558,0,2,,,Follow this account for geo-targeted Other job tweets in Edinburgh. Need help? Tweet us at @CareerArc!,1
38069298,tmj_inm_jobs,TMJ-INM Jobs,Wed May 06 00:48:13 +0000 2009,46,586,522,0,35,,,Follow this account for geo-targeted Other job tweets in Mumbai. Need help? Tweet us at @CareerArc!,1
38069484,tmj_inc_jobs,TMJ-INC Jobs,Wed May 06 00:49:01 +0000 2009,2,618,513,0,12,,,Follow this account for geo-targeted Other job tweets in Calcutta. Need help? Tweet us at @CareerArc!,1
38069597,tmj_ide_jobs,TMJ-IDE Jobs,Wed May 06 00:49:33 +0000 2009,8,642,516,0,6,,,Follow this account for geo-targeted Other job tweets in Delhi. Need help? Tweet us at @CareerArc!,1
38069711,tmj_inh_jobs,TMJ-INH Jobs,Wed May 06 00:50:07 +0000 2009,20,697,523,0,13,,,Follow this account for geo-targeted Other job tweets in Hyderabad. Need help? Tweet us at @CareerArc!,1
38069836,tmj_ich_jobs,TMJ-ICH Jobs,Wed May 06 00:50:41 +0000 2009,98,710,522,0,28,,,Follow this account for geo-targeted Other job tweets in Chennai. Need help? Tweet us at @CareerArc!,1
38081358,tmj_inb_jobs,TMJ-INB Jobs,Wed May 06 01:42:53 +0000 2009,312,678,526,0,46,,,Follow this account for geo-targeted Other job tweets in Bengaluru. Need help? Tweet us at @CareerArc!,1
38081510,tmj_orl_jobs,TMJ-ORL Jobs,Wed May 06 01:43:29 +0000 2009,144,636,538,0,25,,,"Follow this account for geo-targeted Other job tweets in Orlando, FL. Need help? Tweet us at @CareerArc!",1
38081689,tmj_brl_jobs,TMJ-BRL Jobs,Wed May 06 01:44:17 +0000 2009,23,553,536,0,2,,,"Follow this account for geo-targeted Other job tweets in Burlington, VT. Need help? Tweet us at @CareerArc!",1
38081969,tmj_mia_jobs,TMJ-MIA Jobs,Wed May 06 01:45:27 +0000 2009,219,601,539,0,30,,,"Follow this account for geo-targeted Other job tweets in Miami, FL. Need help? Tweet us at @CareerArc!",1
38082075,tmj_hon_jobs,TMJ-HON Jobs,Wed May 06 01:45:59 +0000 2009,54,581,539,0,17,,,"Follow this account for geo-targeted Other job tweets in Honolulu, HI. Need help? Tweet us at @CareerArc!",1
38082277,tmj_mau_jobs,TMJ-MAU Jobs,Wed May 06 01:46:47 +0000 2009,11,552,535,0,1,,,"Follow this account for geo-targeted Other job tweets in Maui, HI. Need help? Tweet us at @CareerArc!",1
38082496,tmj_sac_jobs,TMJ-SAC Jobs,Wed May 06 01:47:53 +0000 2009,184,604,539,0,21,,,"Follow this account for geo-targeted Other job tweets in Sacramento, CA. Need help? Tweet us at @CareerArc!",1
38082593,tmj_abq_jobs,TMJ-ABQ Jobs,Wed May 06 01:48:24 +0000 2009,180,637,535,0,8,,,"Follow this account for geo-targeted Other job tweets in Albuquerque, NM. Need help? Tweet us at @CareerArc!",1
38082723,tmj_kan_jobs,TMJ-KAN Jobs,Wed May 06 01:49:02 +0000 2009,183,620,538,0,18,,,"Follow this account for geo-targeted Other job tweets in Kansas City, MO. Need help? Tweet us at @CareerArc!",1
38082876,tmj_fre_jobs,TMJ-FRE Jobs,Wed May 06 01:49:38 +0000 2009,44,579,537,0,5,,,"Follow this account for geo-targeted Other job tweets in Fresno, CA. Need help? Tweet us at @CareerArc!",1
38094440,tmj_orf_jobs,TMJ-ORF Jobs,Wed May 06 02:43:34 +0000 2009,117,646,538,0,14,,,"Follow this account for geo-targeted Other job tweets in Norfolk area, VA. Need help? Tweet us at @CareerArc!",1
38094566,tmj_pit_jobs,TMJ-PIT Jobs,Wed May 06 02:44:10 +0000 2009,161,660,535,0,25,,,"Follow this account for geo-targeted Other job tweets in Pittsburgh, PA. Need help? Tweet us at @CareerArc!",1
38094693,tmj_buf_jobs,TMJ-BUF Jobs,Wed May 06 02:44:50 +0000 2009,73,659,537,0,11,,,"Follow this account for geo-targeted Other job tweets in Buffalo, NY. Need help? Tweet us at @CareerArc!",1
38095190,tmj_jer_jobs,TMJ-JER Jobs,Wed May 06 02:47:14 +0000 2009,12,586,516,0,5,,,Follow this account for geo-targeted Other job tweets in Jerusalem. Need help? Tweet us at @CareerArc!,1
38095383,tmj_fay_jobs,TMJ-FAY Jobs,Wed May 06 02:48:08 +0000 2009,40,586,538,0,8,,,"Follow this account for geo-targeted Other job tweets in Fayetteville, NC. Need help? Tweet us at @CareerArc!",1
38095531,tmj_ash_jobs,TMJ-ASH Jobs,Wed May 06 02:48:49 +0000 2009,26,584,534,0,3,,,"Follow this account for geo-targeted Other job tweets in Asheville, NC. Need help? Tweet us at @CareerArc!",1
38095659,tmj_wil_jobs,TMJ-WIL Jobs,Wed May 06 02:49:29 +0000 2009,24,603,538,0,9,,,"Follow this account for geo-targeted Other job tweets in Wilmington, NC. Need help? Tweet us at @CareerArc!",1
38106192,tmj_stl_jobs,TMJ-STL Jobs,Wed May 06 03:44:18 +0000 2009,282,655,539,0,31,,,"Follow this account for geo-targeted Other job tweets in Saint Louis, MO. Need help? Tweet us at @CareerArc!",1
38106309,tmj_mon_jobs,TMJ-MON Jobs,Wed May 06 03:45:00 +0000 2009,75,623,535,0,47,,,Follow this account for geo-targeted Other job tweets in Montreal. Need help? Tweet us at @CareerArc!,1
38106485,tmj_ott_jobs,TMJ-OTT Jobs,Wed May 06 03:45:56 +0000 2009,40,725,533,0,43,,,Follow this account for geo-targeted Other job tweets in Ottawa. Need help? Tweet us at @CareerArc!,1
38106760,tmj_tol_jobs,TMJ-TOL Jobs,Wed May 06 03:47:26 +0000 2009,71,582,538,0,5,,,"Follow this account for geo-targeted Other job tweets in Toledo, OH. Need help? Tweet us at @CareerArc!",1
38106903,tmj_mad_jobs,TMJ-MAD Jobs,Wed May 06 03:48:21 +0000 2009,61,642,538,0,12,,,"Follow this account for geo-targeted Other job tweets in Madison, WI. Need help? Tweet us at @CareerArc!",1
38107043,tmj_roc_jobs,TMJ-ROC Jobs,Wed May 06 03:49:13 +0000 2009,132,608,540,0,16,,,"Follow this account for geo-targeted Other job tweets in Rochester, NY. Need help? Tweet us at @CareerArc!",1
38107159,tmj_roa_jobs,TMJ-ROA Jobs,Wed May 06 03:50:01 +0000 2009,48,616,536,0,4,,,"Follow this account for geo-targeted Other job tweets in Roanoke, VA. Need help? Tweet us at @CareerArc!",1
38107317,tmj_har_jobs,TMJ-HAR Jobs,Wed May 06 03:50:50 +0000 2009,143,599,538,0,7,,,"Follow this account for geo-targeted Other job tweets in Hartford, CT. Need help? Tweet us at @CareerArc!",1
38107454,tmj_cte_jobs,TMJ-CTE Jobs,Wed May 06 03:51:40 +0000 2009,2,577,536,0,1,,,"Follow this account for geo-targeted Other job tweets in Eastern Region, CT. Need help? Tweet us at @CareerArc!",1
38118086,tmj_ctm_jobs,TMJ-CTM Jobs,Wed May 06 05:00:22 +0000 2009,78,596,538,0,20,,,"Follow this account for geo-targeted Other job tweets in Middletown, CT. Need help? Tweet us at @CareerArc!",1
38118190,tmj_ctf_jobs,TMJ-CTF Jobs,Wed May 06 05:01:18 +0000 2009,1,560,538,0,0,,,"Follow this account for geo-targeted Other job tweets in Farmington Valley, CT. Need help? Tweet us at @CareerArc!",1
38118392,tmj_ctg_jobs,TMJ-CTG Jobs,Wed May 06 05:02:47 +0000 2009,6,578,537,0,0,,,"Follow this account for geo-targeted Other job tweets in New Britain, CT. Need help? Tweet us at @CareerArc!",1
38118520,tmj_ctn_jobs,TMJ-CTN Jobs,Wed May 06 05:03:36 +0000 2009,6,593,537,0,3,,,"Follow this account for geo-targeted Other job tweets in Enfield, CT. Need help? Tweet us at @CareerArc!",1
38118767,tmj_cam_jobs,TMJ-CAM Jobs,Wed May 06 05:05:31 +0000 2009,6,603,559,0,0,,,"Follow this account for geo-targeted Other job tweets in Cambridge, UK. Need help? Tweet us at @CareerArc!",1
38118852,tmj_chs_jobs,TMJ-CHS Jobs,Wed May 06 05:06:11 +0000 2009,525,635,497,0,199,,,Follow this account for geo-targeted Other job tweets in Shanghai. Need help? Tweet us at @CareerArc!,1
38118955,tmj_qbc_jobs,TMJ-QBC Jobs,Wed May 06 05:06:57 +0000 2009,18,553,504,0,11,,,Follow this account for geo-targeted Other job tweets in Quebec. Need help? Tweet us at @CareerArc!,1
38119040,tmj_dub_jobs,TMJ-DUB Jobs,Wed May 06 05:07:36 +0000 2009,33,634,525,0,20,,,"Follow this account for geo-targeted Other job tweets in Dublin, Ireland. Need help? Tweet us at @CareerArc!",1
38119166,tmj_kal_jobs,TMJ-KAL Jobs,Wed May 06 05:08:30 +0000 2009,48,544,522,0,12,,,"Follow this account for geo-targeted Other job tweets in Kalamazoo, MI. Need help? Tweet us at @CareerArc!",1
38163666,tmj_laj_jobs,TMJ-LAJ Jobs,Wed May 06 12:05:44 +0000 2009,13,573,522,0,6,,,"Follow this account for geo-targeted Other job tweets in La Jolla, CA. Need help? Tweet us at @CareerArc!",1
38163798,tmj_grn_jobs,TMJ-GRN Jobs,Wed May 06 12:06:40 +0000 2009,93,613,540,0,9,,,"Follow this account for geo-targeted Other job tweets in Greenville, SC. Need help? Tweet us at @CareerArc!",1
38163898,tmj_rch_jobs,TMJ-RCH Jobs,Wed May 06 12:07:24 +0000 2009,323,598,541,0,28,,,"Follow this account for geo-targeted Other job tweets in Richmond, VA. Need help? Tweet us at @CareerArc!",1
38164030,tmj_win_jobs,TMJ-WIN Jobs,Wed May 06 12:08:32 +0000 2009,11,572,509,0,10,,,Follow this account for geo-targeted Other job tweets in Winnipeg. Need help? Tweet us at @CareerArc!,1
38164107,tmj_cao_jobs,TMJ-CAO Jobs,Wed May 06 12:09:07 +0000 2009,234,685,541,0,37,,,"Follow this account for geo-targeted Other job tweets in Orange County, CA. Need help? Tweet us at @CareerArc!",1
38164199,tmj_nct_jobs,TMJ-NCT Jobs,Wed May 06 12:09:51 +0000 2009,87,574,540,0,12,,,"Follow this account for geo-targeted Other job tweets in Triad Area, NC. Need help? Tweet us at @CareerArc!",1
38164289,tmj_ksw_jobs,TMJ-KSW Jobs,Wed May 06 12:10:37 +0000 2009,63,591,540,0,3,,,"Follow this account for geo-targeted Other job tweets in Wichita, KS. Need help? Tweet us at @CareerArc!",1
38164377,tmj_min_jobs,TMJ-MIN Jobs,Wed May 06 12:11:18 +0000 2009,77,611,522,0,13,,,"Follow this account for geo-targeted Other job tweets in Ann Arbor, MI. Need help? Tweet us at @CareerArc!",1
38164511,tmj_nvr_jobs,TMJ-NVR Jobs,Wed May 06 12:12:13 +0000 2009,26,551,522,0,8,,,"Follow this account for geo-targeted Other job tweets in Reno, NV. Need help? Tweet us at @CareerArc!",1
38164606,tmj_nvt_jobs,TMJ-NVT Jobs,Wed May 06 12:12:53 +0000 2009,2,577,522,0,0,,,"Follow this account for geo-targeted Other job tweets in Lake Tahoe, NV. Need help? Tweet us at @CareerArc!",1
38176678,tmj_nvc_jobs,TMJ-NVC Jobs,Wed May 06 13:26:56 +0000 2009,8,553,521,0,0,,,"Follow this account for geo-targeted Other job tweets in Carson City, NV. Need help? Tweet us at @CareerArc!",1
38176781,tmj_lan_jobs,TMJ-LAN Jobs,Wed May 06 13:27:36 +0000 2009,44,557,542,0,8,,,"Follow this account for geo-targeted Other job tweets in New Orleans, LA. Need help? Tweet us at @CareerArc!",1
38176898,tmj_net_jobs,TMJ-NET Jobs,Wed May 06 13:28:19 +0000 2009,49,692,529,0,55,,,Follow this account for geo-targeted Other job tweets in Netherlands. Need help? Tweet us at @CareerArc!,1
38177097,tmj_fra_jobs,TMJ-FRA Jobs,Wed May 06 13:29:26 +0000 2009,77,657,531,0,43,,,Follow this account for geo-targeted Other job tweets in France. Need help? Tweet us at @CareerArc!,1
38177241,tmj_ger_jobs,TMJ-GER Jobs,Wed May 06 13:30:16 +0000 2009,322,654,533,0,100,,,Follow this account for geo-targeted Other job tweets in Germany. Need help? Tweet us at @CareerArc!,1
38177344,tmj_spn_jobs,TMJ-SPN Jobs,Wed May 06 13:30:54 +0000 2009,44,666,529,0,36,,,Follow this account for geo-targeted Other job tweets in Spain. Need help? Tweet us at @CareerArc!,1
38177491,tmj_syd_jobs,"Sydney, AU Jobs",Wed May 06 13:31:34 +0000 2009,25,928,532,0,21,,,"Follow this account for geo-targeted Other job tweets in Sydney, Australia. Need help? Tweet us at @CareerArc!",1
38177628,tmj_mel_jobs,TMJ-MEL Jobs,Wed May 06 13:32:17 +0000 2009,32,756,530,0,27,,,"Follow this account for geo-targeted Other job tweets in Melbourne, Australia. Need help? Tweet us at @CareerArc!",1
38177741,tmj_rip_jobs,TMJ-RIP Jobs,Wed May 06 13:32:57 +0000 2009,89,577,542,0,5,,,"Follow this account for geo-targeted Other job tweets in Providence, RI. Need help? Tweet us at @CareerArc!",1
38178208,tmj_vap_jobs,TMJ-VAP Jobs,Wed May 06 13:35:16 +0000 2009,24,584,542,0,4,,,"Follow this account for geo-targeted Other job tweets in Newport News, VA. Need help? Tweet us at @CareerArc!",1
38191663,tmj_maw_jobs,TMJ-MAW Jobs,Wed May 06 14:45:09 +0000 2009,19,558,542,0,1,,,"Follow this account for geo-targeted Other job tweets in Western Area, MA. Need help? Tweet us at @CareerArc!",1
38191818,tmj_scc_jobs,TMJ-SCC Jobs,Wed May 06 14:45:53 +0000 2009,50,633,538,0,9,,,"Follow this account for geo-targeted Other job tweets in Charleston, SC. Need help? Tweet us at @CareerArc!",1
38191944,tmj_mep_jobs,TMJ-MEP Jobs,Wed May 06 14:46:28 +0000 2009,15,568,541,0,5,,,"Follow this account for geo-targeted Other job tweets in Portland, ME. Need help? Tweet us at @CareerArc!",1
38210042,tmj_IDB_jobs,TMJ-IDB Jobs,Wed May 06 15:58:49 +0000 2009,18,569,519,0,4,,,"Follow this account for geo-targeted Other job tweets in Boise, ID. Need help? Tweet us at @CareerArc!",1
38210410,tmj_ohd_jobs,TMJ-OHD Jobs,Wed May 06 16:00:19 +0000 2009,85,573,522,0,17,,,"Follow this account for geo-targeted Other job tweets in Dayton, OH. Need help? Tweet us at @CareerArc!",1
38210844,tmj_iad_jobs,TMJ-IAD Jobs,Wed May 06 16:02:16 +0000 2009,69,612,521,0,10,,,"Follow this account for geo-targeted Other job tweets in Des Moines, IA. Need help? Tweet us at @CareerArc!",1
38211064,tmj_fls_jobs,TMJ-FLS Jobs,Wed May 06 16:03:19 +0000 2009,27,572,521,0,9,,,"Follow this account for geo-targeted Other job tweets in Sarasota, FL. Need help? Tweet us at @CareerArc!",1
38211602,tmj_gas_jobs,TMJ-GAS Jobs,Wed May 06 16:05:55 +0000 2009,63,557,521,0,3,,,"Follow this account for geo-targeted Other job tweets in Savannah, GA. Need help? Tweet us at @CareerArc!",1
38211882,tmj_iac_jobs,TMJ-IAC Jobs,Wed May 06 16:07:16 +0000 2009,22,601,519,0,9,,,"Follow this account for geo-targeted Other job tweets in Council Bluffs, IA. Need help? Tweet us at @CareerArc!",1
38212146,tmj_ils_jobs,TMJ-ILS Jobs,Wed May 06 16:08:30 +0000 2009,36,579,519,0,8,,,"Follow this account for geo-targeted Other job tweets in Springfield, IL. Need help? Tweet us at @CareerArc!",1
38213427,tmj_neo_jobs,TMJ-NEO Jobs,Wed May 06 16:14:27 +0000 2009,156,588,521,0,10,,,"Follow this account for geo-targeted Other job tweets in Omaha, NE. Need help? Tweet us at @CareerArc!",1
38235419,tmj_mop_jobs,TMJ-MOP Jobs,Wed May 06 17:54:06 +0000 2009,27,560,520,0,8,,,"Follow this account for geo-targeted Other job tweets in Joplin, MO. Need help? Tweet us at @CareerArc!",1
38235641,tmj_wak_jobs,TMJ-WAK Jobs,Wed May 06 17:55:12 +0000 2009,45,597,521,0,2,,,"Follow this account for geo-targeted Other job tweets in Spokane, WA. Need help? Tweet us at @CareerArc!",1
